city,local,co,no2,o3,pm10,pm25,so2
Kanpur,2020-10-28T03:00:00+05:30,2000,72.3,70.5,326,113,4.1
Kanpur,2020-10-28T07:15:00+05:30,2000,119.7,34.9,326,242,18.7
Kanpur,2020-10-28T07:45:00+05:30,2000,107.8,41.6,326,248,13.1
Kanpur,2020-10-28T08:30:00+05:30,2000,77.2,72.9,326,248,7.7
Kanpur,2020-10-28T12:00:00+05:30,2000,9.2,88.4,326,82,704.9
Kanpur,2020-10-28T12:45:00+05:30,2000,4.3,70.3,326,81,8
Kanpur,2020-10-28T13:30:00+05:30,2000,62.7,89.1,326,81,5.5
Kanpur,2020-10-28T15:45:00+05:30,2000,83,82.8,326,62,3.9
Kanpur,2020-10-28T16:15:00+05:30,2000,97.1,73.5,326,62,6.1
Navi Mumbai,2020-10-26T04:45:00+05:30,560,1.07,4.06,47,1000,1.67
Navi Mumbai,2020-10-26T05:15:00+05:30,550,0.75,0.48,48.8,37,1.75
Navi Mumbai,2020-10-26T06:00:00+05:30,540,1.43,5.38,53,35.04,1.71
Navi Mumbai,2020-10-26T06:45:00+05:30,550,1.48,0.79,122,33,1.74
Navi Mumbai,2020-10-26T07:15:00+05:30,540,1.08,3.22,116.22,38,1.72
Navi Mumbai,2020-10-26T07:45:00+05:30,560,1.26,3.96,102,38,1.85
Navi Mumbai,2020-10-26T09:00:00+05:30,610,1.88,1.95,105,58.73,1.97
Navi Mumbai,2020-10-26T09:45:00+05:30,650,2.45,1.24,131,71,2.14
Navi Mumbai,2020-10-26T19:15:00+05:30,650,4.86,1.85,103.1,58,1.89
Navi Mumbai,2020-10-26T19:45:00+05:30,680,4.84,3.41,122,58,1.94
Navi Mumbai,2020-10-26T20:00:00+05:30,710,4.23,3.12,122,58.49,1.79
Navi Mumbai,2020-10-26T20:30:00+05:30,760,3.98,2.13,107,59,1.78
Navi Mumbai,2020-10-26T20:45:00+05:30,810,4.84,0.32,107,59,1.77
Navi Mumbai,2020-10-26T22:00:00+05:30,1180,4.84,7.16,173,492.03,3.02
Navi Mumbai,2020-10-26T23:00:00+05:30,1310,2.71,3.56,172,532.5,3.29
Navi Mumbai,2020-10-27T00:30:00+05:30,1400,2.58,4.58,167,68,3.73
Navi Mumbai,2020-10-27T01:15:00+05:30,1380,2.63,0.66,167.6,74,3.81
Navi Mumbai,2020-10-27T03:30:00+05:30,1200,2.55,3.12,110,51,3.99
Navi Mumbai,2020-10-27T04:15:00+05:30,1160,0.84,0.79,120.69,74,4.44
Navi Mumbai,2020-10-27T05:15:00+05:30,1090,2.51,3,135.3,61,5.07
Navi Mumbai,2020-10-27T06:15:00+05:30,1030,1.98,3.22,107.42,58,5.58
Navi Mumbai,2020-10-27T08:00:00+05:30,940,0.02,2.83,116,57.04,5.89
Navi Mumbai,2020-10-27T11:30:00+05:30,860,2.66,5.5,116,1000,3.99
Navi Mumbai,2020-10-27T12:30:00+05:30,720,0.19,30.57,1000,1000,3.49
Navi Mumbai,2020-10-27T13:15:00+05:30,730,28.49,19.17,731.5,1000,2.86
Navi Mumbai,2020-10-27T18:00:00+05:30,740,12.39,7.17,94,35.98,1.64
Navi Mumbai,2020-10-27T18:45:00+05:30,780,9.23,4.32,105,37,1.66
Navi Mumbai,2020-10-27T19:00:00+05:30,780,8.56,4.32,105,42.38,1.86
Navi Mumbai,2020-10-27T19:15:00+05:30,830,7.73,0.06,113.1,48,1.72
Navi Mumbai,2020-10-27T19:45:00+05:30,870,6.58,3.98,132,48,2.19
Navi Mumbai,2020-10-27T20:15:00+05:30,970,6.62,0,135.76,63,2.99
Navi Mumbai,2020-10-27T20:45:00+05:30,1140,6.29,0.65,145,63,5.88
Navi Mumbai,2020-10-27T21:00:00+05:30,1210,6.24,0.96,145,71.8,6.57
Navi Mumbai,2020-10-27T21:15:00+05:30,1260,6.16,3.05,169.9,81,6.7
Navi Mumbai,2020-10-27T21:30:00+05:30,1280,5.79,3.02,228,81,6.61
Navi Mumbai,2020-10-27T22:30:00+05:30,1390,6.15,2.95,218,74,6.52
Navi Mumbai,2020-10-27T23:15:00+05:30,1390,4.94,0,202.4,69,6.82
Navi Mumbai,2020-10-28T00:45:00+05:30,1340,4.88,0,173,66,6.12
Navi Mumbai,2020-10-28T01:00:00+05:30,1330,5.25,2.08,173,68.44,5.97
Navi Mumbai,2020-10-28T01:30:00+05:30,1310,5.19,2.18,182,71,5.76
Navi Mumbai,2020-10-28T01:45:00+05:30,1290,5.18,2.2,182,71,5.72
Navi Mumbai,2020-10-28T02:00:00+05:30,1280,4.37,2.27,182,69.53,5.64
Navi Mumbai,2020-10-28T02:15:00+05:30,1270,4.51,0.82,179.69,68,5.78
Navi Mumbai,2020-10-28T02:30:00+05:30,1270,4.85,0.12,174,68,5.64
Navi Mumbai,2020-10-28T03:00:00+05:30,1240,3.97,1.25,174,65.07,5.44
Navi Mumbai,2020-10-28T03:30:00+05:30,1210,3.07,2.1,160,62,5.54
Navi Mumbai,2020-10-28T07:00:00+05:30,1090,2.99,3.14,130,76.16,5.49
Navi Mumbai,2020-10-28T07:45:00+05:30,1100,2.21,0,173,92,6.02
Navi Mumbai,2020-10-28T11:00:00+05:30,1030,5.82,3.74,158,73.81,5.8
Navi Mumbai,2020-10-28T11:45:00+05:30,1020,8.08,0,128,70,5.72
Navi Mumbai,2020-10-28T12:00:00+05:30,1020,9.09,0,128,67.5,5.68
Navi Mumbai,2020-10-28T12:30:00+05:30,1020,8.79,3,137,65,5.64
Navi Mumbai,2020-10-28T12:45:00+05:30,1030,10.42,3.66,137,65,5.66
Navi Mumbai,2020-10-28T13:15:00+05:30,990,12.54,4.81,141.04,76,5.36
Navi Mumbai,2020-10-28T13:30:00+05:30,1010,11.96,4.89,151,76,5.3
Navi Mumbai,2020-10-28T15:30:00+05:30,1010,11.96,4.89,151,59,5.3
Navi Mumbai,2020-10-28T16:15:00+05:30,940,6.39,5.75,129.6,65,4.49
Navi Mumbai,2020-10-28T16:30:00+05:30,930,6.47,5.08,145,65,4.32
Baghpat,2020-10-26T04:45:00+05:30,710,18.2,0.8,285,149,4.32
Baghpat,2020-10-26T05:30:00+05:30,810,20.9,0.6,285,149,4.32
Baghpat,2020-10-26T06:00:00+05:30,1290,13.3,0,296,155,4.32
Baghpat,2020-10-26T06:15:00+05:30,880,16.9,1,296,155,4.32
Baghpat,2020-10-26T06:45:00+05:30,1230,17.5,0.7,343,162,4.32
Baghpat,2020-10-26T07:30:00+05:30,1230,17.5,1.3,343,162,4.32
Baghpat,2020-10-26T08:00:00+05:30,1270,31.1,1.3,536,213,4.32
Baghpat,2020-10-26T09:45:00+05:30,1170,28.1,66.4,461,324,18
Baghpat,2020-10-26T19:15:00+05:30,720,30.6,16,447,191,8.9
Baghpat,2020-10-26T20:00:00+05:30,580,31.5,13.1,350,150,10.2
Baghpat,2020-10-26T20:15:00+05:30,760,35.1,3.3,350,150,11.8
Baghpat,2020-10-26T20:30:00+05:30,710,35.6,4.3,350,150,10.8
Baghpat,2020-10-26T20:45:00+05:30,700,33.5,10.5,343,176,10.5
Baghpat,2020-10-26T22:00:00+05:30,780,23.7,26.8,333,191,8.5
Baghpat,2020-10-26T23:00:00+05:30,850,19.1,29.3,315,199,8.1
Baghpat,2020-10-27T00:30:00+05:30,1020,19.1,19.8,354,232,9.7
Baghpat,2020-10-27T01:15:00+05:30,1020,17.2,13.8,377,254,8.9
Baghpat,2020-10-27T01:30:00+05:30,710,18.9,10.5,377,254,8.6
Baghpat,2020-10-27T03:30:00+05:30,810,19.6,15.2,356,271,2.8
Baghpat,2020-10-27T04:15:00+05:30,840,16.5,17.1,350,264,4.8
Baghpat,2020-10-27T05:30:00+05:30,880,16.5,19.8,342,256,3.8
Baghpat,2020-10-27T06:30:00+05:30,600,13,25.8,334,253,2.9
Baghpat,2020-10-27T08:00:00+05:30,850,21.2,25.8,376,254,6.8
Baghpat,2020-10-27T11:30:00+05:30,410,15.5,132.1,344,173,12.4
Baghpat,2020-10-27T12:30:00+05:30,340,10.7,124.6,296,118,9.3
Baghpat,2020-10-27T13:15:00+05:30,60,14.8,120.2,254,83,5.6
Baghpat,2020-10-27T18:15:00+05:30,650,30.4,23.4,278,68,3.2
Baghpat,2020-10-27T18:45:00+05:30,820,26.3,19.6,322,102,3.3
Baghpat,2020-10-27T19:00:00+05:30,1160,28.2,11.8,322,102,4.5
Baghpat,2020-10-27T19:15:00+05:30,930,23.3,14.1,322,102,4.9
Baghpat,2020-10-27T19:45:00+05:30,770,27,10.4,390,158,2
Baghpat,2020-10-27T20:30:00+05:30,1060,31.4,3.7,390,158,2.7
Baghpat,2020-10-27T20:45:00+05:30,1160,29.9,2.7,448,159,2.8
Baghpat,2020-10-27T21:15:00+05:30,780,28.9,1.8,448,159,3.9
Baghpat,2020-10-27T21:30:00+05:30,1120,29.2,1.2,448,159,4.3
Baghpat,2020-10-27T22:30:00+05:30,1160,37,1.5,451,159,9.5
Baghpat,2020-10-27T23:15:00+05:30,940,37.6,2.6,399,202,9.4
Baghpat,2020-10-28T01:00:00+05:30,960,29.1,4.8,235,152,3.1
Baghpat,2020-10-28T01:30:00+05:30,1340,27,1.7,235,152,4
Baghpat,2020-10-28T01:45:00+05:30,1120,27.2,1.4,259,175,3.1
Baghpat,2020-10-28T02:00:00+05:30,1160,25.9,1.3,259,175,2.9
Baghpat,2020-10-28T02:15:00+05:30,1020,20.4,0.8,259,175,3.3
Baghpat,2020-10-28T02:30:00+05:30,1110,19.6,1,259,175,2.8
Baghpat,2020-10-28T03:00:00+05:30,1030,25.9,1.2,246,162,1.2
Baghpat,2020-10-28T03:30:00+05:30,920,27.8,0.5,246,162,1.2
Baghpat,2020-10-28T06:00:00+05:30,930,24.1,0,244,171,2.8
Baghpat,2020-10-28T07:15:00+05:30,930,24.1,0.7,255,172,2.8
Baghpat,2020-10-28T07:45:00+05:30,980,30.1,3.2,334,216,5.8
Baghpat,2020-10-28T11:15:00+05:30,1120,27,167.5,495,311,45.4
Baghpat,2020-10-28T11:30:00+05:30,1280,24.8,176.9,495,311,48.4
Baghpat,2020-10-28T11:45:00+05:30,1110,25.5,188.4,473,281,52.2
Baghpat,2020-10-28T12:00:00+05:30,1080,23.9,192.6,473,281,49.2
Baghpat,2020-10-28T12:30:00+05:30,970,19.7,214.6,473,281,48.3
Baghpat,2020-10-28T13:15:00+05:30,870,19.6,199.6,431,240,40.2
Baghpat,2020-10-28T13:30:00+05:30,600,17.1,179.6,431,240,29.1
Baghpat,2020-10-28T15:45:00+05:30,680,16.8,169.1,287,128,15.3
India,2020-10-26T05:00:00+05:30,680,16.8,169.1,287,204,15.3
India,2020-10-26T06:00:00+05:30,680,16.8,169.1,287,221,15.3
India,2020-10-26T07:00:00+05:30,680,16.8,169.1,287,226,15.3
India,2020-10-26T08:00:00+05:30,680,16.8,169.1,287,195,15.3
India,2020-10-26T09:00:00+05:30,680,16.8,169.1,287,289,15.3
India,2020-10-26T11:00:00+05:30,680,16.8,169.1,287,238,15.3
India,2020-10-26T12:00:00+05:30,680,16.8,169.1,287,175,15.3
India,2020-10-26T18:00:00+05:30,680,16.8,169.1,287,79,15.3
India,2020-10-26T20:00:00+05:30,680,16.8,169.1,287,102,15.3
India,2020-10-26T21:00:00+05:30,680,16.8,169.1,287,146,15.3
India,2020-10-26T22:00:00+05:30,680,16.8,169.1,287,165,15.3
India,2020-10-26T23:00:00+05:30,680,16.8,169.1,287,200,15.3
India,2020-10-27T00:00:00+05:30,680,16.8,169.1,287,257,15.3
India,2020-10-27T01:00:00+05:30,680,16.8,169.1,287,247,15.3
India,2020-10-27T02:00:00+05:30,680,16.8,169.1,287,244,15.3
India,2020-10-27T03:00:00+05:30,680,16.8,169.1,287,253,15.3
India,2020-10-27T04:00:00+05:30,680,16.8,169.1,287,250,15.3
India,2020-10-27T05:00:00+05:30,680,16.8,169.1,287,234,15.3
India,2020-10-27T07:00:00+05:30,680,16.8,169.1,287,235,15.3
India,2020-10-27T08:00:00+05:30,680,16.8,169.1,287,248,15.3
India,2020-10-27T10:00:00+05:30,680,16.8,169.1,287,179,15.3
India,2020-10-27T12:00:00+05:30,680,16.8,169.1,287,140,15.3
India,2020-10-27T17:00:00+05:30,680,16.8,169.1,287,69,15.3
India,2020-10-27T18:00:00+05:30,680,16.8,169.1,287,73,15.3
India,2020-10-27T20:00:00+05:30,680,16.8,169.1,287,98,15.3
India,2020-10-27T21:00:00+05:30,680,16.8,169.1,287,105,15.3
India,2020-10-28T00:00:00+05:30,680,16.8,169.1,287,129,15.3
India,2020-10-28T02:00:00+05:30,680,16.8,169.1,287,151,15.3
India,2020-10-28T06:00:00+05:30,680,16.8,169.1,287,156,15.3
India,2020-10-28T07:00:00+05:30,680,16.8,169.1,287,146,15.3
India,2020-10-28T10:00:00+05:30,680,16.8,169.1,287,183,15.3
India,2020-10-28T12:00:00+05:30,680,16.8,169.1,287,173,15.3
India,2020-10-28T13:00:00+05:30,680,16.8,169.1,287,171,15.3
India,2020-10-28T14:00:00+05:30,680,16.8,169.1,287,156,15.3
India,2020-10-28T15:00:00+05:30,680,16.8,169.1,287,162,15.3
Faridabad,2020-10-26T04:30:00+05:30,3020,44.29,0,247.36,145.33,11.45
Faridabad,2020-10-26T04:45:00+05:30,2850,42.28,0,247.36,145.33,11.51
Faridabad,2020-10-26T05:15:00+05:30,2850,38.98,0.04,251.24,141.48,11.32
Faridabad,2020-10-26T06:00:00+05:30,2600,39.63,0,252.99,139.65,11.31
Faridabad,2020-10-26T06:45:00+05:30,2710,38.18,0.83,258.78,147.7,11.39
Faridabad,2020-10-26T07:15:00+05:30,2760,38.63,0.33,451.12,246.29,11.45
Faridabad,2020-10-26T07:45:00+05:30,3170,39.7,0.71,537.98,290.81,11.54
Faridabad,2020-10-26T09:00:00+05:30,2180,43.35,8.34,714.55,352.55,10.98
Faridabad,2020-10-26T09:45:00+05:30,2020,41.14,25.77,389,185.33,6.47
Faridabad,2020-10-26T19:15:00+05:30,1550,38.47,0,291.73,78.7,10.31
Faridabad,2020-10-26T19:45:00+05:30,1570,40.6,0.19,318.58,78.04,10.06
Faridabad,2020-10-26T20:00:00+05:30,1710,42.97,0.01,318.58,78.04,10
Faridabad,2020-10-26T20:30:00+05:30,1700,41.62,0,288.59,89.84,9.71
Faridabad,2020-10-26T20:45:00+05:30,1670,43.32,0.03,288.59,89.84,9.96
Faridabad,2020-10-26T22:00:00+05:30,1630,37.83,5.6,253.74,83.92,16.2
Faridabad,2020-10-26T23:00:00+05:30,1520,34.13,15.9,228.63,80.22,16.36
Faridabad,2020-10-27T00:30:00+05:30,1550,30.46,11.8,255.98,130.42,8.04
Faridabad,2020-10-27T01:00:00+05:30,1540,29.1,11.05,255.98,130.42,7.71
Faridabad,2020-10-27T01:30:00+05:30,1540,28.85,10.17,306.88,148.66,7.61
Faridabad,2020-10-27T03:30:00+05:30,1500,26.56,15.91,286.16,170.12,5.4
Faridabad,2020-10-27T04:15:00+05:30,1480,25.43,21.82,288.72,179.11,5.17
Faridabad,2020-10-27T05:15:00+05:30,1450,25.11,10.35,262.62,184.65,4.94
Faridabad,2020-10-27T06:15:00+05:30,1420,24.39,11.79,254.2,178.03,9.93
Faridabad,2020-10-27T08:00:00+05:30,1370,22.74,19.6,315.78,204.66,12.24
Faridabad,2020-10-27T11:30:00+05:30,1170,27.68,62.36,252.63,125.37,6.38
Faridabad,2020-10-27T12:30:00+05:30,1100,27.16,63.04,239.67,111.77,15.94
Faridabad,2020-10-27T13:00:00+05:30,1060,26.09,65.02,239.67,111.77,16.34
Faridabad,2020-10-27T18:00:00+05:30,980,24.15,8.33,210.34,89.17,7.97
Faridabad,2020-10-27T18:30:00+05:30,1100,25.46,7.98,224.9,79.45,11.73
Faridabad,2020-10-27T19:00:00+05:30,1170,25.94,9.98,224.9,79.45,11.97
Faridabad,2020-10-27T19:15:00+05:30,1170,25.52,10.13,251.86,85.66,11.65
Faridabad,2020-10-27T19:30:00+05:30,1350,26,4.34,264.04,88.61,11.75
Faridabad,2020-10-27T19:45:00+05:30,1420,27.12,0.47,264.04,88.61,11.63
Faridabad,2020-10-27T20:15:00+05:30,1300,26.99,0,285.95,92.71,11.31
Faridabad,2020-10-27T20:30:00+05:30,1360,26.94,0.14,295.84,94.56,11.28
Faridabad,2020-10-27T21:00:00+05:30,1230,36.09,0.62,295.84,94.56,11.14
Faridabad,2020-10-27T21:30:00+05:30,1480,30.37,0.14,277.18,90.65,14.93
Faridabad,2020-10-27T22:30:00+05:30,1690,33.53,0.18,278.77,90.93,14.59
Faridabad,2020-10-27T23:15:00+05:30,1770,31.52,0.08,266.44,96.72,14.39
Faridabad,2020-10-28T00:45:00+05:30,1900,32.69,0.08,266.33,96.46,9.22
Faridabad,2020-10-28T01:00:00+05:30,1860,32.71,0.11,266.33,96.46,9.14
Faridabad,2020-10-28T01:30:00+05:30,1830,32.47,0.11,249.82,96.38,9.13
Faridabad,2020-10-28T01:45:00+05:30,1830,32.43,0.16,249.82,96.38,9.13
Faridabad,2020-10-28T02:00:00+05:30,1810,32.33,0,249.82,96.38,8.91
Faridabad,2020-10-28T02:15:00+05:30,1800,32.15,0,241.05,95.06,9.13
Faridabad,2020-10-28T02:30:00+05:30,1810,31.93,0.02,237.09,94.43,9.15
Faridabad,2020-10-28T03:00:00+05:30,1570,31.33,0.8,237.09,94.43,9.3
Faridabad,2020-10-28T03:30:00+05:30,1710,29.45,2.53,216.88,100.66,10.67
Faridabad,2020-10-28T07:00:00+05:30,1810,29.38,0.54,239.01,122.12,7.01
Faridabad,2020-10-28T07:45:00+05:30,1970,30.24,1.11,701.25,353.62,6.97
Faridabad,2020-10-28T11:00:00+05:30,1290,30.97,48.18,0,0,12.31
Faridabad,2020-10-28T11:15:00+05:30,1330,29.5,50.07,0,0,12.56
Faridabad,2020-10-28T12:00:00+05:30,1250,25.25,48.44,458.35,180.72,13.03
Faridabad,2020-10-28T12:30:00+05:30,1320,26.96,61.55,447.56,182.68,4.79
Faridabad,2020-10-28T12:45:00+05:30,1240,27.29,59.92,414.22,188.74,5
Faridabad,2020-10-28T13:30:00+05:30,1140,29.56,73.89,400.68,184.5,5.4
Faridabad,2020-10-28T15:30:00+05:30,1190,28.42,64.37,305.58,162.81,5.84
Muzaffarnagar,2020-10-26T04:45:00+05:30,2020,5.1,64.37,355,181,17.1
Muzaffarnagar,2020-10-26T05:30:00+05:30,2130,5.4,64.37,355,181,15.6
Muzaffarnagar,2020-10-26T06:00:00+05:30,2000,6.7,64.37,403,186,15
Muzaffarnagar,2020-10-26T06:15:00+05:30,1750,6.7,64.37,403,186,15.5
Muzaffarnagar,2020-10-26T06:45:00+05:30,1900,7.5,64.37,331,185,15.9
Muzaffarnagar,2020-10-26T07:30:00+05:30,1900,7.5,64.37,331,185,15.9
Muzaffarnagar,2020-10-26T08:00:00+05:30,1800,7.8,64.37,298,141,22.3
Muzaffarnagar,2020-10-26T09:45:00+05:30,1760,6,64.37,246,111,41
Muzaffarnagar,2020-10-26T12:15:00+05:30,1520,6,64.37,218,156,31.9
Muzaffarnagar,2020-10-26T19:15:00+05:30,2210,9.4,64.37,233,101,30.9
Muzaffarnagar,2020-10-26T20:00:00+05:30,1980,7.7,64.37,215,94,51.3
Muzaffarnagar,2020-10-26T20:15:00+05:30,2000,8.6,64.37,215,94,43.9
Muzaffarnagar,2020-10-26T20:30:00+05:30,2150,9.3,64.37,215,94,34.2
Muzaffarnagar,2020-10-26T21:00:00+05:30,1920,10.1,64.37,259,117,26.8
Muzaffarnagar,2020-10-26T22:00:00+05:30,1900,8.5,64.37,301,141,25
Muzaffarnagar,2020-10-26T23:00:00+05:30,1760,6.5,64.37,332,161,22
Muzaffarnagar,2020-10-27T00:30:00+05:30,1980,5.5,64.37,357,188,18.4
Muzaffarnagar,2020-10-27T01:15:00+05:30,1950,5,64.37,362,193,18.2
Muzaffarnagar,2020-10-27T01:30:00+05:30,1900,4.7,64.37,362,193,17
Muzaffarnagar,2020-10-27T03:30:00+05:30,1770,4.8,64.37,326,178,16.1
Muzaffarnagar,2020-10-27T04:15:00+05:30,1680,4.9,64.37,323,182,16.2
Muzaffarnagar,2020-10-27T05:30:00+05:30,1690,5.3,64.37,312,161,12.4
Muzaffarnagar,2020-10-27T06:30:00+05:30,1760,5.6,64.37,316,171,13.2
Muzaffarnagar,2020-10-27T08:00:00+05:30,310,6.6,64.37,310,165,37.3
Muzaffarnagar,2020-10-27T11:30:00+05:30,310,4.7,64.37,232,127,35.3
Muzaffarnagar,2020-10-27T12:30:00+05:30,1190,5,64.37,151,90,28.5
Muzaffarnagar,2020-10-27T13:15:00+05:30,1190,5,64.37,127,63,15
Muzaffarnagar,2020-10-27T18:15:00+05:30,2390,12,64.37,149,72,12.4
Muzaffarnagar,2020-10-27T18:45:00+05:30,1960,11.7,64.37,177,80,15.1
Muzaffarnagar,2020-10-27T19:00:00+05:30,1800,10.9,64.37,177,80,15.7
Muzaffarnagar,2020-10-27T19:15:00+05:30,2050,10.5,64.37,177,80,14.8
Muzaffarnagar,2020-10-27T19:45:00+05:30,2050,13.8,64.37,186,79,18.7
Muzaffarnagar,2020-10-27T20:30:00+05:30,1840,9.2,64.37,186,79,18.7
Muzaffarnagar,2020-10-27T20:45:00+05:30,1920,9.2,64.37,206,104,19.4
Muzaffarnagar,2020-10-27T21:00:00+05:30,1770,9.7,64.37,206,104,19.5
Muzaffarnagar,2020-10-27T21:15:00+05:30,1720,9.4,64.37,206,104,18.3
Muzaffarnagar,2020-10-27T21:30:00+05:30,1740,9.5,64.37,206,104,19
Muzaffarnagar,2020-10-27T22:30:00+05:30,1740,8.4,64.37,246,108,21.2
Muzaffarnagar,2020-10-27T23:30:00+05:30,1590,7.4,64.37,267,122,20.4
Muzaffarnagar,2020-10-28T00:45:00+05:30,1970,6.2,64.37,339,162,22.4
Muzaffarnagar,2020-10-28T01:00:00+05:30,2000,5.6,64.37,339,162,22.7
Muzaffarnagar,2020-10-28T01:30:00+05:30,2020,5.3,64.37,339,162,21.6
Muzaffarnagar,2020-10-28T02:00:00+05:30,2060,5.5,64.37,351,200,21.1
Muzaffarnagar,2020-10-28T02:15:00+05:30,2050,5.1,64.37,351,200,21.1
Muzaffarnagar,2020-10-28T02:30:00+05:30,2050,5.2,64.37,351,200,20
Muzaffarnagar,2020-10-28T03:00:00+05:30,1970,6.1,64.37,360,186,16.7
Muzaffarnagar,2020-10-28T03:30:00+05:30,1990,6.7,64.37,360,186,15.7
Muzaffarnagar,2020-10-28T05:45:00+05:30,1940,6,64.37,362,180,14.8
Muzaffarnagar,2020-10-28T07:15:00+05:30,1940,6,64.37,399,200,14.8
Muzaffarnagar,2020-10-28T11:15:00+05:30,70,6.6,64.37,378,224,53.8
Muzaffarnagar,2020-10-28T11:30:00+05:30,20,6.1,64.37,378,224,51.2
Muzaffarnagar,2020-10-28T11:45:00+05:30,20,6.2,64.37,310,164,49.4
Muzaffarnagar,2020-10-28T12:00:00+05:30,1660,6.1,64.37,310,164,41.2
Muzaffarnagar,2020-10-28T12:30:00+05:30,1550,5.2,64.37,310,164,51.6
Muzaffarnagar,2020-10-28T13:15:00+05:30,1610,6.1,64.37,200,114,34.1
Muzaffarnagar,2020-10-28T13:30:00+05:30,1590,6.1,64.37,200,114,33.5
Gurugram,2020-10-26T05:00:00+05:30,2010,26.99,64.37,221.33,112.65,33.5
Gurugram,2020-10-26T05:30:00+05:30,2000,23.58,64.37,242.43,114.14,33.5
Gurugram,2020-10-26T06:00:00+05:30,2040,31.87,64.37,216.14,106.49,33.5
Gurugram,2020-10-26T06:30:00+05:30,2040,26.23,64.37,193.08,122.57,33.5
Gurugram,2020-10-26T07:00:00+05:30,2010,38.06,64.37,206.61,116.87,33.5
Gurugram,2020-10-26T19:30:00+05:30,1980,43.73,64.37,210.84,83.75,33.5
Gurugram,2020-10-26T20:00:00+05:30,1990,48.26,64.37,217.64,86.95,33.5
Gurugram,2020-10-26T20:30:00+05:30,1960,53.74,64.37,222.37,73.57,33.5
Gurugram,2020-10-26T21:00:00+05:30,1970,43.79,64.37,258.31,87.69,33.5
Gurugram,2020-10-26T22:00:00+05:30,1950,49.36,64.37,238.12,90.29,33.5
Gurugram,2020-10-26T23:00:00+05:30,1960,40.67,64.37,224.64,103.93,33.5
Gurugram,2020-10-26T23:30:00+05:30,1960,39.49,64.37,234.85,110.38,33.5
Gurugram,2020-10-27T11:30:00+05:30,1000,25.75,64.37,261.9,127.9,33.5
Gurugram,2020-10-27T12:30:00+05:30,1580,16.6,64.37,404.61,223.6,33.5
Gurugram,2020-10-27T13:30:00+05:30,1320,11.38,64.37,-59.07,-5.02,33.5
Gurugram,2020-10-27T18:30:00+05:30,1570,16.8,64.37,163.66,92.29,33.5
Gurugram,2020-10-27T19:00:00+05:30,1470,16.88,64.37,240.95,132.76,33.5
Gurugram,2020-10-27T19:30:00+05:30,1510,20.64,64.37,221.82,93.8,33.5
Gurugram,2020-10-27T20:00:00+05:30,1570,22.54,64.37,202.04,84.46,33.5
Gurugram,2020-10-27T20:30:00+05:30,2050,30.8,64.37,198.36,84.6,33.5
Gurugram,2020-10-27T21:00:00+05:30,2200,35.17,64.37,220.54,100.55,33.5
Gurugram,2020-10-27T21:30:00+05:30,2480,34.55,64.37,234.38,131.18,33.5
Gurugram,2020-10-27T22:30:00+05:30,2530,43.76,64.37,214.81,105.04,33.5
Gurugram,2020-10-27T23:30:00+05:30,2460,41.1,64.37,187.31,98.04,33.5
Gurugram,2020-10-28T01:00:00+05:30,2690,49.91,64.37,229.87,98.69,33.5
Gurugram,2020-10-28T01:30:00+05:30,2600,55.08,64.37,220.41,106.61,33.5
Gurugram,2020-10-28T02:00:00+05:30,2530,42.81,64.37,232.26,103.07,33.5
Gurugram,2020-10-28T02:30:00+05:30,2390,37.29,64.37,227.67,94.39,33.5
Gurugram,2020-10-28T03:00:00+05:30,2460,39.66,64.37,231.5,103.74,33.5
Gurugram,2020-10-28T03:30:00+05:30,2480,33.34,64.37,261.15,106.6,33.5
Gurugram,2020-10-28T06:00:00+05:30,2090,43.55,64.37,304.78,121.41,33.5
Gurugram,2020-10-28T07:30:00+05:30,1990,39.37,64.37,300.49,141.48,33.5
Gurugram,2020-10-28T08:00:00+05:30,2020,34.39,64.37,275.54,132.76,33.5
Gurugram,2020-10-28T11:30:00+05:30,1990,40.25,64.37,379.88,175.34,33.5
Gurugram,2020-10-28T12:00:00+05:30,1900,27.18,64.37,373.05,190.49,33.5
Gurugram,2020-10-28T12:30:00+05:30,1620,20.02,64.37,404.12,194.73,33.5
Gurugram,2020-10-28T13:30:00+05:30,1450,14.28,64.37,313.07,167.59,33.5
Gurugram,2020-10-28T16:00:00+05:30,1150,15.82,64.37,201.37,137.05,33.5
Gurugram,2020-10-28T17:00:00+05:30,1490,18.43,64.37,271.96,138.27,33.5
Delhi,2020-10-26T04:45:00+05:30,7800,74.03,10.24,379.64,253.59,33.5
Delhi,2020-10-26T05:00:00+05:30,7410,71.46,12.12,363.62,245.87,33.5
Delhi,2020-10-26T05:15:00+05:30,7320,72.89,11.06,342.35,239.77,33.5
Delhi,2020-10-26T05:30:00+05:30,7080,69.26,12.17,344.07,237.38,33.5
Delhi,2020-10-26T06:15:00+05:30,7210,75.1,13.21,352.5,231.17,33.5
Delhi,2020-10-26T06:30:00+05:30,7600,73.41,13.68,357.63,227.95,33.5
Delhi,2020-10-26T06:45:00+05:30,7940,78.62,7.14,351.48,217.98,33.5
Delhi,2020-10-26T07:00:00+05:30,7740,77.74,12,341.11,213.67,33.5
Delhi,2020-10-26T07:30:00+05:30,7940,68.56,10.25,341.69,225.86,33.5
Delhi,2020-10-26T08:00:00+05:30,9150,111.02,12.18,362.31,241.89,33.5
